año,carrera,circuito,piloto,equipo,posicion_parrilla,posicion_final,puntos,estado,tiempo,pais,formato
2024,São Paulo Grand Prix,São Paulo,PIA,McLaren,8.0,8.0,4.0,Finished,0 days 00:00:44.943000,Brazil,sprint_qualifying
2024,São Paulo Grand Prix,São Paulo,LAW,RB,5.0,9.0,2.0,Finished,0 days 00:00:50.452000,Brazil,sprint_qualifying
2024,São Paulo Grand Prix,São Paulo,HAM,Mercedes,14.0,10.0,1.0,Finished,0 days 00:00:50.753000,Brazil,sprint_qualifying
2024,São Paulo Grand Prix,São Paulo,PER,Red Bull Racing,12.0,11.0,0.0,Finished,0 days 00:00:51.531000,Brazil,sprint_qualifying
2024,São Paulo Grand Prix,São Paulo,BEA,Haas F1 Team,15.0,12.0,0.0,Finished,0 days 00:00:57.085000,Brazil,sprint_qualifying
2024,São Paulo Grand Prix,São Paulo,BOT,Kick Sauber,11.0,13.0,0.0,Finished,0 days 00:01:03.588000,Brazil,sprint_qualifying
2024,São Paulo Grand Prix,São Paulo,ALO,Aston Martin,9.0,14.0,0.0,Finished,0 days 00:01:18.049000,Brazil,sprint_qualifying
2024,São Paulo Grand Prix,São Paulo,ZHO,Kick Sauber,19.0,15.0,0.0,Finished,0 days 00:01:19.649000,Brazil,sprint_qualifying
2024,São Paulo Grand Prix,São Paulo,SAI,Ferrari,20.0,16.0,0.0,Retired,,Brazil,sprint_qualifying
2024,São Paulo Grand Prix,São Paulo,COL,Williams,16.0,17.0,0.0,Retired,,Brazil,sprint_qualifying
2024,São Paulo Grand Prix,São Paulo,ALB,Williams,7.0,18.0,0.0,Did not start,,Brazil,sprint_qualifying
2024,São Paulo Grand Prix,São Paulo,STR,Aston Martin,10.0,19.0,0.0,Did not start,,Brazil,sprint_qualifying
2024,São Paulo Grand Prix,São Paulo,HUL,Haas F1 Team,18.0,20.0,0.0,Disqualified,,Brazil,sprint_qualifying
2024,Qatar Grand Prix,Lusail,VER,Red Bull Racing,2.0,1.0,25.0,Finished,0 days 01:31:05.323000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,LEC,Ferrari,5.0,2.0,18.0,Finished,0 days 00:00:06.031000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,PIA,McLaren,4.0,3.0,15.0,Finished,0 days 00:00:06.819000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,RUS,Mercedes,1.0,4.0,12.0,Finished,0 days 00:00:14.104000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,GAS,Alpine,11.0,5.0,10.0,Finished,0 days 00:00:16.782000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,SAI,Ferrari,7.0,6.0,8.0,Finished,0 days 00:00:17.476000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,ALO,Aston Martin,8.0,7.0,6.0,Finished,0 days 00:00:19.867000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,ZHO,Kick Sauber,12.0,8.0,4.0,Finished,0 days 00:00:25.360000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,MAG,Haas F1 Team,10.0,9.0,2.0,Finished,0 days 00:00:32.177000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,NOR,McLaren,3.0,10.0,2.0,Finished,0 days 00:00:35.762000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,BOT,Kick Sauber,13.0,11.0,0.0,Finished,0 days 00:00:50.243000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,HAM,Mercedes,6.0,12.0,0.0,Finished,0 days 00:00:56.122000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,TSU,RB,14.0,13.0,0.0,Finished,0 days 00:01:01.100000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,LAW,RB,17.0,14.0,0.0,Finished,0 days 00:01:02.656000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,ALB,Williams,16.0,15.0,0.0,Lapped,0 days 00:00:12.969000,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,HUL,Haas F1 Team,18.0,16.0,0.0,Retired,,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,PER,Red Bull Racing,9.0,17.0,0.0,Retired,,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,STR,Aston Martin,15.0,18.0,0.0,Retired,,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,COL,Williams,19.0,19.0,0.0,Retired,,Qatar,sprint_qualifying
2024,Qatar Grand Prix,Lusail,OCO,Alpine,20.0,20.0,0.0,Retired,,Qatar,sprint_qualifying
2025,Pre-Season Testing,Sakhir,RUS,Mercedes,1.0,1.0,25.0,Finished,0 days 01:40:22.367000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,VER,Red Bull Racing,2.0,2.0,18.0,Finished,0 days 00:00:05.430000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,NOR,McLaren,5.0,3.0,15.0,Finished,0 days 00:00:06.066000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,PIA,McLaren,3.0,4.0,12.0,Finished,0 days 00:00:08.146000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,ANT,Mercedes,4.0,5.0,10.0,Finished,0 days 00:00:33.681000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,LEC,Ferrari,7.0,6.0,8.0,Finished,0 days 00:00:45.996000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,ALO,Aston Martin,10.0,7.0,6.0,Finished,0 days 00:01:20.667000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,HAM,Ferrari,6.0,8.0,4.0,Finished,0 days 00:01:25.251000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,BEA,Haas F1 Team,9.0,9.0,2.0,Finished,0 days 00:01:33.527000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,SAI,Williams,18.0,10.0,1.0,Lapped,0 days 00:00:10.754000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,HAD,Racing Bulls,8.0,11.0,0.0,Lapped,0 days 00:00:17.335000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,TSU,Red Bull Racing,13.0,12.0,0.0,Lapped,0 days 00:00:19.269000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,STR,Aston Martin,15.0,13.0,0.0,Lapped,0 days 00:00:24.490000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,ALB,Williams,20.0,14.0,0.0,Lapped,0 days 00:00:25.320000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,LAW,Racing Bulls,12.0,15.0,0.0,Lapped,0 days 00:00:27.145000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,COL,Alpine,16.0,16.0,0.0,Lapped,0 days 00:00:42.890000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,BOR,Kick Sauber,14.0,17.0,0.0,Lapped,0 days 00:00:46.753000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,OCO,Haas F1 Team,17.0,18.0,0.0,Lapped,0 days 00:00:47.133000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,GAS,Alpine,19.0,19.0,0.0,Lapped,0 days 00:00:47.461000,Bahrain,testing
2025,Pre-Season Testing,Sakhir,HUL,Kick Sauber,11.0,20.0,0.0,Lapped,0 days 00:00:49.040000,Bahrain,testing
2025,Chinese Grand Prix,Shanghai,PIA,McLaren,1.0,1.0,25.0,Finished,0 days 01:30:55.026000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,NOR,McLaren,3.0,2.0,18.0,Finished,0 days 00:00:09.748000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,RUS,Mercedes,2.0,3.0,15.0,Finished,0 days 00:00:11.097000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,VER,Red Bull Racing,4.0,4.0,12.0,Finished,0 days 00:00:16.656000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,OCO,Haas F1 Team,11.0,5.0,10.0,Finished,0 days 00:00:49.969000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,ANT,Mercedes,8.0,6.0,8.0,Finished,0 days 00:00:53.748000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,ALB,Williams,10.0,7.0,6.0,Finished,0 days 00:00:56.321000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,BEA,Haas F1 Team,17.0,8.0,4.0,Finished,0 days 00:01:01.303000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,STR,Aston Martin,14.0,9.0,2.0,Finished,0 days 00:01:10.204000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,SAI,Williams,15.0,10.0,1.0,Finished,0 days 00:01:16.387000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,HAD,Racing Bulls,7.0,11.0,0.0,Finished,0 days 00:01:18.875000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,LAW,Red Bull Racing,20.0,12.0,0.0,Finished,0 days 00:01:21.147000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,DOO,Alpine,18.0,13.0,0.0,Finished,0 days 00:01:28.401000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,BOR,Kick Sauber,19.0,14.0,0.0,Lapped,0 days 00:00:10.756000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,HUL,Kick Sauber,12.0,15.0,0.0,Lapped,0 days 00:00:20.226000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,TSU,Racing Bulls,9.0,16.0,0.0,Lapped,0 days 00:00:23.511000,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,ALO,Aston Martin,13.0,17.0,0.0,Retired,,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,LEC,Ferrari,6.0,18.0,0.0,Disqualified,,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,HAM,Ferrari,5.0,19.0,0.0,Disqualified,,China,sprint_qualifying
2025,Chinese Grand Prix,Shanghai,GAS,Alpine,16.0,20.0,0.0,Disqualified,,China,sprint_qualifying
2025,Miami Grand Prix,Miami Gardens,PIA,McLaren,4.0,1.0,25.0,Finished,0 days 01:28:51.587000,United States,sprint_qualifying
2025,Miami Grand Prix,Miami Gardens,NOR,McLaren,2.0,2.0,18.0,Finished,0 days 00:00:04.630000,United States,sprint_qualifying
2025,Miami Grand Prix,Miami Gardens,RUS,Mercedes,5.0,3.0,15.0,Finished,0 days 00:00:37.644000,United States,sprint_qualifying
2025,Miami Grand Prix,Miami Gardens,VER,Red Bull Racing,1.0,4.0,12.0,Finished,0 days 00:00:39.956000,United States,sprint_qualifying
2025,Miami Grand Prix,Miami Gardens,ALB,Williams,7.0,5.0,10.0,Finished,0 days 00:00:48.067000,United States,sprint_qualifying
2025,Miami Grand Prix,Miami Gardens,ANT,Mercedes,3.0,6.0,8.0,Finished,0 days 00:00:55.502000,United States,sprint_qualifying
2025,Miami Grand Prix,Miami Gardens,LEC,Ferrari,8.0,7.0,6.0,Finished,0 days 00:00:57.036000,United States,sprint_qualifying
2025,Miami Grand Prix,Miami Gardens,HAM,Ferrari,12.0,8.0,4.0,Finished,0 days 00:01:00.186000,United States,sprint_qualifying
2025,Miami Grand Prix,Miami Gardens,SAI,Williams,6.0,9.0,2.0,Finished,0 days 00:01:00.577000,United States,sprint_qualifying
2025,Miami Grand Prix,Miami Gardens,TSU,Red Bull Racing,10.0,10.0,1.0,Finished,0 days 00:01:14.434000,United States,sprint_qualifying
2025,Miami Grand Prix,Miami Gardens,HAD,Racing Bulls,11.0,11.0,0.0,Finished,0 days 00:01:14.602000,United States,sprint_qualifying
2025,Miami Grand Prix,Miami Gardens,OCO,Haas F1 Team,9.0,12.0,0.0,Finished,0 days 00:01:22.006000,United States,sprint_qualifying
2025,Miami Grand Prix,Miami Gardens,GAS,Alpine,20.0,13.0,0.0,Finished,0 days 00:01:30.445000,United States,sprint_qualifying
