año,carrera,circuito,piloto,equipo,posicion_final,gano,podio,puntos_obtenidos,experiencia_carreras,posicion_parrilla,promedio_posicion_ponderado,promedio_puntos_ponderado,forma_reciente_3_carreras,puntos_ultimas_3,podios_ultimas_5,consistencia_std,tasa_finalizacion,promedio_parrilla,mejora_parrilla_carrera,promedio_posicion_circuito,experiencia_circuito
2023,Singapore Grand Prix,Marina Bay,ZHO,Alfa Romeo,12.0,0,0,0.0,34,19.0,14.98590156709338,0.18983442835400377,14.666666666666666,0.0,0,3.3213241780802094,0.4411764705882353,15.058823529411764,0.4411764705882353,20.0,1
2024,Canadian Grand Prix,Montréal,ZHO,Kick Sauber,15.0,0,0,0.0,35,20.0,14.781679257315185,0.18016423889749916,13.333333333333334,0.0,0,3.3018965774844253,0.45714285714285713,15.17142857142857,0.6285714285714286,12.0,2
2024,Spanish Grand Prix,Barcelona,ZHO,Kick Sauber,13.0,0,0,0.0,36,15.0,14.791266042328836,0.17137455081008007,13.0,0.0,0,3.255276546904333,0.4444444444444444,15.305555555555555,0.75,14.0,2
2022,Mexico City Grand Prix,Mexico City,ZHO,Alfa Romeo,13.0,0,0,0.0,37,12.0,14.676050193762288,0.1633548099530159,13.333333333333334,0.0,0,3.219917369726724,0.43243243243243246,15.297297297297296,0.7837837837837838,14.676050193762288,0
2023,Japanese Grand Prix,Suzuka,ZHO,Alfa Romeo,13.0,0,0,0.0,38,19.0,14.572913901016705,0.15601174573587456,13.666666666666666,0.0,0,3.185582742779617,0.42105263157894735,15.210526315789474,0.7368421052631579,17.0,2
2022,Abu Dhabi Grand Prix,Yas Island,ZHO,Alfa Romeo,12.0,0,0,0.0,39,15.0,14.480188269743328,0.14926618565710464,13.0,0.0,0,3.152232891099592,0.41025641025641024,15.307692307692308,0.8717948717948718,14.480188269743328,0
2023,Mexico City Grand Prix,Mexico City,ZHO,Alfa Romeo,14.0,0,0,0.0,40,10.0,14.339119126657158,0.14305053883141083,12.666666666666666,0.0,0,3.1353035267942087,0.4,15.3,0.925,13.0,1
2024,British Grand Prix,Silverstone,ZHO,Kick Sauber,18.0,0,0,0.0,41,14.0,14.32336634949258,0.13730679208201083,13.0,0.0,0,3.096418072232621,0.4146341463414634,15.170731707317072,0.8048780487804879,17.0,2
2023,Las Vegas Grand Prix,Las Vegas,ZHO,Alfa Romeo,15.0,0,0,0.0,42,17.0,14.527414358204794,0.13198490221811066,14.666666666666666,0.0,0,3.109406507188375,0.40476190476190477,15.142857142857142,0.6904761904761905,14.527414358204794,0
2024,Hungarian Grand Prix,Budapest,ZHO,Kick Sauber,19.0,0,0,0.0,43,18.0,14.552329888008009,0.12704149707954215,15.666666666666666,0.0,0,3.0733015999495543,0.4186046511627907,15.186046511627907,0.7209302325581395,14.5,2
2022,Pre-Season Track Session,Spain,ZHO,Alfa Romeo,19.0,0,0,0.0,44,9.0,14.783734210745054,0.12243881909340629,17.333333333333332,0.0,0,3.113345073641647,0.4090909090909091,15.25,0.6818181818181818,14.783734210745054,0
2022,Pre-Season Test,Bahrain,ZHO,Alfa Romeo,12.0,0,0,0.0,45,18.0,14.994867671310379,0.11814386070147892,17.666666666666668,0.0,0,3.147870853305597,0.4,15.11111111111111,0.4444444444444444,14.994867671310379,0
2023,Abu Dhabi Grand Prix,Yas Island,ZHO,Alfa Romeo,17.0,0,0,0.0,46,19.0,14.838556999827047,0.11412765264210625,16.666666666666668,0.0,0,3.137431793819519,0.41304347826086957,15.173913043478262,0.5652173913043478,12.0,1
2024,Belgian Grand Prix,Spa-Francorchamps,ZHO,Kick Sauber,19.0,0,0,0.0,47,19.0,14.940117082521787,0.11036467479989578,16.0,0.0,0,3.122684155774525,0.425531914893617,15.25531914893617,0.5957446808510638,14.0,1
2022,Emilia Romagna Grand Prix,Imola,ZHO,Alfa Romeo,15.0,0,0,0.0,48,0.0,15.129256659892834,0.10683236594516303,16.0,0.0,0,3.1521691281982247,0.4166666666666667,15.333333333333334,0.5833333333333334,15.0,1
2023,Pre-Season Testing,Sakhir,ZHO,Alfa Romeo,15.0,0,0,0.0,49,17.0,15.115817521786177,0.10351071372663789,17.0,0.0,0,3.11936566898957,0.40816326530612246,15.020408163265307,0.2653061224489796,12.333333333333334,3
2024,Dutch Grand Prix,Zandvoort,ZHO,Kick Sauber,20.0,0,0,0.0,50,17.0,15.103800128701266,0.10038191015503875,16.333333333333332,0.0,0,3.0875655822168047,0.42,15.06,0.3,17.0,2
2022,Austrian Grand Prix,Spielberg,ZHO,Alfa Romeo,14.0,0,0,0.0,51,13.0,15.318381624624667,0.09743006081273904,16.666666666666668,0.0,0,3.143371488342651,0.4117647058823529,15.098039215686274,0.23529411764705882,15.318381624624667,0
2024,Italian Grand Prix,Monza,ZHO,Kick Sauber,18.0,0,0,0.0,52,20.0,15.25168142551242,0.09464093835944856,16.333333333333332,0.0,0,3.1147002208982086,0.40384615384615385,15.057692307692308,0.21153846153846154,12.0,2
2023,Azerbaijan Grand Prix,Baku,ZHO,Alfa Romeo,19.0,0,0,0.0,53,15.0,15.363863233667852,0.0920017727335905,17.333333333333332,0.0,0,3.1148783834969827,0.39622641509433965,15.150943396226415,0.24528301886792453,18.0,1
2022,São Paulo Grand Prix,São Paulo,ZHO,Alfa Romeo,12.0,0,0,0.0,54,13.0,15.510726168833136,0.08950107189164484,17.0,0.0,0,3.1352574492751786,0.3888888888888889,15.148148148148149,0.16666666666666666,15.510726168833136,0
2023,Austrian Grand Prix,Spielberg,ZHO,Alfa Romeo,12.0,0,0,0.0,55,17.0,15.354695832520674,0.08712846807153066,16.333333333333332,0.0,0,3.132000576217637,0.4,15.10909090909091,0.18181818181818182,14.0,1
2024,Azerbaijan Grand Prix,Baku,ZHO,Kick Sauber,14.0,0,0,0.0,56,17.0,15.210080197162084,0.08487458547793035,14.333333333333334,0.0,0,3.127953150079283,0.39285714285714285,15.142857142857142,0.26785714285714285,18.5,2
2023,Belgian Grand Prix,Spa-Francorchamps,ZHO,Alfa Romeo,13.0,0,0,0.0,57,17.0,15.156476546572272,0.08273092601812976,12.666666666666666,0.0,0,3.102064960239205,0.40350877192982454,15.175438596491228,0.3157894736842105,16.5,2
2024,Singapore Grand Prix,Marina Bay,ZHO,Kick Sauber,15.0,0,0,0.0,58,20.0,15.067034761336746,0.0806897703053602,13.0,0.0,0,3.0844143066788234,0.41379310344827586,15.206896551724139,0.3793103448275862,16.0,2
2023,Qatar Grand Prix,Lusail,ZHO,Alfa Romeo,9.0,0,0,2.0,59,19.0,15.061702016149779,0.07874409162272636,14.0,0.0,0,3.0577913055063766,0.4067796610169492,15.288135593220339,0.4576271186440678,15.061702016149779,0
2024,Mexico City Grand Prix,Mexico City,ZHO,Kick Sauber,15.0,0,0,0.0,60,19.0,14.826709892396128,0.1535813043933595,12.333333333333334,2.0,0,3.123810508080713,0.4166666666666667,15.35,0.6166666666666667,13.5,2
2024,Las Vegas Grand Prix,Las Vegas,ZHO,Kick Sauber,13.0,0,0,0.0,61,13.0,14.833353273893284,0.1480839568954351,13.0,2.0,0,3.0978575356971167,0.4098360655737705,15.40983606557377,0.6721311475409836,15.0,1
2023,United States Grand Prix,Austin,ZHO,Alfa Romeo,13.0,0,0,0.0,62,12.0,14.765285004211462,0.1429396789143972,12.333333333333334,2.0,0,3.0802762105986723,0.41935483870967744,15.370967741935484,0.6612903225806451,12.0,1
2024,Abu Dhabi Grand Prix,Yas Island,ZHO,Kick Sauber,13.0,0,0,0.0,63,15.0,14.70144858369339,0.13811731923144,13.666666666666666,0.0,0,3.0629176309072497,0.4126984126984127,15.317460317460318,0.6349206349206349,14.5,2
2023,São Paulo Grand Prix,São Paulo,ZHO,Alfa Romeo,17.0,0,0,0.0,64,20.0,14.641490718779718,0.1335891341866278,13.0,0.0,0,3.04578162616523,0.40625,15.3125,0.65625,12.0,1
2024,Pre-Season Testing,Sakhir,ZHO,Kick Sauber,15.0,0,0,0.0,65,20.0,14.726741534963656,0.12933034960113382,14.333333333333334,0.0,0,3.0358435654437392,0.4,15.384615384615385,0.6923076923076923,13.0,4
2024,Chinese Grand Prix,Shanghai,ZHO,Kick Sauber,14.0,0,0,0.0,66,16.0,14.737014434972487,0.12531878676817348,15.0,0.0,0,3.01263849075701,0.3939393939393939,15.454545454545455,0.7575757575757576,14.737014434972487,0
2024,Miami Grand Prix,Miami,ZHO,Kick Sauber,14.0,0,0,0.0,67,19.0,14.712259433124071,0.12153454208435602,15.333333333333334,0.0,0,2.9909406406472145,0.40298507462686567,15.462686567164178,0.7761194029850746,18.0,2
2024,Austrian Grand Prix,Spielberg,ZHO,Kick Sauber,17.0,0,0,0.0,68,20.0,14.688896015364298,0.11795971175275274,14.333333333333334,0.0,0,2.9697036209253205,0.4117647058823529,15.514705882352942,0.8382352941176471,13.0,2
2024,United States Grand Prix,Austin,ZHO,Kick Sauber,19.0,0,0,0.0,69,18.0,14.766924360577711,0.11457815448955738,15.0,0.0,0,2.9610284842550025,0.4057971014492754,15.579710144927537,0.8695652173913043,12.5,2
2024,São Paulo Grand Prix,São Paulo,ZHO,Kick Sauber,15.0,0,0,0.0,70,19.0,14.90626517761254,0.111375286382127,16.666666666666668,0.0,0,2.9838766175458833,0.4,15.614285714285714,0.8428571428571429,14.5,2
2024,Qatar Grand Prix,Lusail,ZHO,Kick Sauber,8.0,0,0,4.0,71,12.0,14.908073688967383,0.10833790303540095,17.0,0.0,0,2.962610736199657,0.4084507042253521,15.661971830985916,0.8873239436619719,9.0,1
2022,Miami Grand Prix,Miami,ALB,Williams,9.0,0,0,2.0,3,18.0,11.249005603730334,0.6652409557748219,12.333333333333334,1.0,0,2.081665999466133,0.6666666666666666,16.666666666666668,4.333333333333333,11.249005603730334,0
2022,Spanish Grand Prix,Barcelona,ALB,Williams,18.0,0,0,0.0,4,18.0,10.240748039231404,1.3143084284302302,11.0,3.0,0,2.3804761428476167,0.75,17.0,5.5,10.240748039231404,0
2023,Bahrain Grand Prix,Sakhir,ALB,Williams,10.0,0,0,1.0,5,15.0,13.725872068890883,0.6776789976989589,12.333333333333334,3.0,0,3.5637059362410923,0.6,17.2,4.4,13.0,1
2022,Monaco Grand Prix,Monaco,ALB,Williams,18.0,0,0,0.0,6,16.0,12.22141286009466,0.7976041701423617,12.333333333333334,3.0,0,3.3862466931200785,0.6666666666666666,16.833333333333332,4.5,12.22141286009466,0
2022,Azerbaijan Grand Prix,Baku,ALB,Williams,12.0,0,0,0.0,7,17.0,14.049730162988412,0.5386325956908471,15.333333333333334,1.0,0,3.7606990231680526,0.5714285714285714,16.714285714285715,3.5714285714285716,14.049730162988412,0
2023,Saudi Arabian Grand Prix,Jeddah,ALB,Williams,19.0,0,0,0.0,8,17.0,13.37919187536116,0.39899320706773966,13.333333333333334,1.0,0,3.5050983275386565,0.5,16.75,3.75,14.0,1
2022,Canadian Grand Prix,Montréal,ALB,Williams,13.0,0,0,0.0,9,12.0,14.73935581760389,0.31365119435946814,16.333333333333332,0.0,0,3.840572873934304,0.4444444444444444,16.77777777777778,3.111111111111111,14.73935581760389,0
2023,Australian Grand Prix,Melbourne,ALB,Williams,19.0,0,0,0.0,10,8.0,14.256937664213646,0.2568640220387432,14.666666666666666,0.0,0,3.6270588023294517,0.5,16.3,2.7,10.0,1
2023,Miami Grand Prix,Miami,ALB,Williams,14.0,0,0,0.0,11,11.0,15.180316300175413,0.21669414678907156,17.0,0.0,0,3.806692670929595,0.45454545454545453,15.545454545454545,1.4545454545454546,9.0,1
2022,British Grand Prix,Silverstone,ALB,Williams,20.0,0,0,0.0,12,16.0,14.882920408069511,0.18694389549594242,15.333333333333334,0.0,0,3.629633924274241,0.5,15.166666666666666,1.0833333333333333,14.882920408069511,0
2022,French Grand Prix,Le Castellet,ALB,Williams,13.0,0,0,0.0,13,13.0,15.724758507946612,0.16411147843377952,17.666666666666668,0.0,0,3.843075691322091,0.46153846153846156,15.23076923076923,0.6923076923076923,15.724758507946612,0
2023,Monaco Grand Prix,Monaco,ALB,Williams,14.0,0,0,0.0,14,13.0,15.214460225667379,0.14608392231500092,15.666666666666666,0.0,0,3.71513092665626,0.5,15.071428571428571,0.6428571428571429,18.0,1
2024,Bahrain Grand Prix,Sakhir,ALB,Williams,15.0,0,0,0.0,15,13.0,14.994797174514732,0.1315175571416819,15.666666666666666,0.0,0,3.58169951678968,0.4666666666666667,14.933333333333334,0.5333333333333333,11.5,2
2023,Spanish Grand Prix,Barcelona,ALB,Williams,16.0,0,0,0.0,16,18.0,14.973231280700665,0.11952050926639647,14.0,0.0,0,3.4635001563928554,0.4375,14.8125,0.375,18.0,1
2022,Hungarian Grand Prix,Budapest,ALB,Williams,17.0,0,0,0.0,17,17.0,15.091761085607018,0.10947931536747726,15.0,0.0,0,3.374863831675723,0.4117647058823529,15.0,0.47058823529411764,15.091761085607018,0
2023,Canadian Grand Prix,Montréal,ALB,Williams,7.0,0,0,6.0,18,9.0,15.3124716153831,0.10095912953667271,16.0,0.0,0,3.3254809470829576,0.3888888888888889,15.11111111111111,0.4444444444444444,13.0,1
2022,Belgian Grand Prix,Spa-Francorchamps,ALB,Williams,10.0,0,0,1.0,19,6.0,14.293524054776158,0.8115484461085107,13.333333333333334,6.0,0,3.6794037147215084,0.42105263157894735,14.789473684210526,0.5263157894736842,14.293524054776158,0
2024,Saudi Arabian Grand Prix,Jeddah,ALB,Williams,11.0,0,0,0.0,20,12.0,13.815079054594875,0.8154937001515041,11.333333333333334,7.0,0,3.7059695797882353,0.45,14.35,0.3,16.5,2
2023,British Grand Prix,Silverstone,ALB,Williams,8.0,0,0,4.0,21,8.0,13.531258076549534,0.7125743521836796,9.333333333333334,7.0,0,3.6729383591991023,0.47619047619047616,14.238095238095237,0.3333333333333333,20.0,1
2024,Australian Grand Prix,Melbourne,ALB,Williams,11.0,0,0,0.0,22,12.0,12.98359996804271,1.0438926053787387,9.666666666666666,5.0,0,3.7990657315846,0.5,13.954545454545455,0.3181818181818182,14.5,2
2022,Dutch Grand Prix,Zandvoort,ALB,Williams,12.0,0,0,0.0,23,15.0,12.822647598503647,0.923663935415701,10.0,4.0,0,3.7522062021428413,0.4782608695652174,13.869565217391305,0.34782608695652173,12.822647598503647,0
2023,Hungarian Grand Prix,Budapest,ALB,Williams,11.0,0,0,0.0,24,16.0,12.778773405830643,0.824673340060264,10.333333333333334,4.0,0,3.6828529426385535,0.5,13.916666666666666,0.4583333333333333,17.0,1
2024,Japanese Grand Prix,Suzuka,ALB,Williams,20.0,0,0,0.0,25,14.0,12.646780149526236,0.7421558108174812,11.333333333333334,0.0,0,3.6386810797320503,0.48,14.0,0.64,12.646780149526236,0
2023,Dutch Grand Prix,Zandvoort,ALB,Williams,8.0,0,0,4.0,26,4.0,13.32232548466287,0.6726069400555901,14.333333333333334,0.0,0,3.795543946017994,0.46153846153846156,14.0,0.38461538461538464,12.0,1
2022,Singapore Grand Prix,Marina Bay,ALB,Williams,17.0,0,0,0.0,27,18.0,12.881792737055163,0.9519908731209571,13.0,4.0,0,3.8755571238136874,0.48148148148148145,13.62962962962963,0.2222222222222222,12.881792737055163,0
2024,Emilia Romagna Grand Prix,Imola,ALB,Williams,20.0,0,0,0.0,28,14.0,13.236914311306151,0.8658763475486786,15.0,4.0,0,3.8632373955794095,0.4642857142857143,13.785714285714286,0.25,13.236914311306151,0
2025,Australian Grand Prix,Melbourne,ALB,Williams,5.0,0,0,10.0,29,6.0,13.77928463279947,0.7920394605399439,15.0,4.0,0,3.979008961446422,0.4482758620689655,13.793103448275861,0.034482758620689655,13.333333333333334,3
2023,Italian Grand Prix,Monza,ALB,Williams,7.0,0,0,6.0,30,6.0,13.1062288126368,1.4909797882614453,14.0,10.0,0,4.224177808866424,0.4666666666666667,13.533333333333333,0.06666666666666667,13.1062288126368,0
2024,Monaco Grand Prix,Monaco,ALB,Williams,9.0,0,0,2.0,31,9.0,12.666332619784741,1.806499962507544,10.666666666666666,16.0,0,4.31252240137551,0.4838709677419355,13.290322580645162,0.03225806451612903,16.0,2
2022,Japanese Grand Prix,Suzuka,ALB,Williams,20.0,0,0,0.0,32,16.0,12.422621612870408,1.7985455275782831,7.0,18.0,0,4.308655953894702,0.46875,13.15625,0.03125,20.0,1
2025,Japanese Grand Prix,Suzuka,ALB,Williams,9.0,0,0,2.0,33,9.0,12.9700075866914,1.6543797777709863,12.0,8.0,0,4.406434688800762,0.45454545454545453,13.242424242424242,-0.09090909090909091,20.0,2
2023,Singapore Grand Prix,Marina Bay,ALB,Williams,11.0,0,0,0.0,34,14.0,12.711426156525484,1.6630135791077882,12.666666666666666,4.0,0,4.402336925995349,0.47058823529411764,13.117647058823529,-0.08823529411764706,17.0,1
2022,United States Grand Prix,Austin,ALB,Williams,13.0,0,0,0.0,35,8.0,12.61229197897428,1.5406842255463258,13.333333333333334,2.0,0,4.353111511543528,0.4857142857142857,13.142857142857142,0.0,12.61229197897428,0
2024,Canadian Grand Prix,Montréal,ALB,Williams,17.0,0,0,0.0,36,10.0,12.650526433843824,1.4325406366085935,11.0,2.0,0,4.290539611602504,0.5,13.0,-0.1388888888888889,10.0,2
2022,Mexico City Grand Prix,Mexico City,ALB,Williams,12.0,0,0,0.0,37,17.0,12.931774007127263,1.336447151937094,13.666666666666666,0.0,0,4.277885026540604,0.4864864864864865,12.91891891891892,-0.32432432432432434,12.931774007127263,0
2025,Bahrain Grand Prix,Sakhir,ALB,Williams,12.0,0,0,0.0,38,15.0,12.881475622882052,1.2506543155468088,14.0,0.0,0,4.224496737894107,0.47368421052631576,13.026315789473685,-0.18421052631578946,12.666666666666666,3
2023,Japanese Grand Prix,Suzuka,ALB,Williams,16.0,0,0,0.0,39,13.0,12.835997383083566,1.1737185011353233,13.666666666666666,0.0,0,4.173045050470024,0.48717948717948717,13.076923076923077,-0.10256410256410256,16.333333333333332,3
2024,Spanish Grand Prix,Barcelona,ALB,Williams,18.0,0,0,0.0,40,20.0,13.024165576919154,1.1044402691596829,13.333333333333334,0.0,0,4.143267631552018,0.475,13.075,-0.175,17.0,2
2024,British Grand Prix,Silverstone,ALB,Williams,9.0,0,0,2.0,41,9.0,13.305921277442925,1.0418166588880455,15.333333333333334,0.0,0,4.157860613109677,0.4634146341463415,13.24390243902439,-0.12195121951219512,14.0,2
2023,Mexico City Grand Prix,Mexico City,ALB,Williams,9.0,0,0,2.0,42,14.0,13.069298998264598,1.0943126268683203,14.333333333333334,2.0,0,4.16172761857336,0.47619047619047616,13.142857142857142,-0.11904761904761904,12.0,1
2025,Saudi Arabian Grand Prix,Jeddah,ALB,Williams,9.0,0,0,2.0,43,11.0,12.854549780664565,1.141894364743347,12.0,4.0,0,4.162932989395472,0.4883720930232558,13.162790697674419,0.0,14.666666666666666,3
2022,Abu Dhabi Grand Prix,Yas Island,ALB,Williams,13.0,0,0,0.0,44,19.0,12.658972777898894,1.1851786664555877,9.0,6.0,0,4.161829468432471,0.5,13.113636363636363,0.045454545454545456,12.658972777898894,0
2025,Emilia Romagna Grand Prix,Imola,ALB,Williams,5.0,0,0,10.0,45,7.0,12.684423048288172,1.1226134383323858,10.333333333333334,4.0,0,4.114276695516811,0.4888888888888889,13.244444444444444,0.17777777777777778,20.0,1
2023,Las Vegas Grand Prix,Las Vegas,ALB,Williams,12.0,0,0,0.0,46,5.0,12.307813832438574,1.5648207922701673,9.0,12.0,0,4.238596522799945,0.5,13.108695652173912,0.21739130434782608,12.307813832438574,0
2024,Hungarian Grand Prix,Budapest,ALB,Williams,14.0,0,0,0.0,47,13.0,12.304637273828611,1.4811200952112962,10.0,10.0,0,4.19428711503281,0.5106382978723404,12.936170212765957,0.06382978723404255,14.0,2
2022,Pre-Season Track Session,Spain,ALB,Williams,20.0,0,0,0.0,48,16.0,12.396862235633645,1.4046557288666306,10.333333333333334,10.0,0,4.152618160709275,0.5,12.9375,0.041666666666666664,12.396862235633645,0
2025,Monaco Grand Prix,Monaco,ALB,Williams,9.0,0,0,2.0,49,10.0,12.76251672967439,1.334603140170323,15.333333333333334,0.0,0,4.232607468971645,0.4897959183673469,13.0,-0.04081632653061224,13.666666666666666,3
2024,Belgian Grand Prix,Spa-Francorchamps,ALB,Williams,12.0,0,0,0.0,50,10.0,12.593262733762014,1.3621852600505542,14.333333333333334,2.0,0,4.227992238326242,0.48,12.94,-0.02,10.0,1
2022,Pre-Season Test,Bahrain,ALB,Williams,13.0,0,0,0.0,51,8.0,12.572215931575075,1.2975951331788982,13.666666666666666,2.0,0,4.18765693296804,0.49019607843137253,12.882352941176471,-0.058823529411764705,12.572215931575075,0
2023,Abu Dhabi Grand Prix,Yas Island,ALB,Williams,14.0,0,0,0.0,52,14.0,12.596759461432672,1.238025535120349,11.333333333333334,2.0,0,4.146406247127044,0.5,12.788461538461538,-0.15384615384615385,13.0,1
2023,Pre-Season Testing,Sakhir,ALB,Williams,8.0,0,0,4.0,53,8.0,12.662641899687799,1.1829582667041123,13.0,0.0,0,4.1089127522746836,0.5094339622641509,12.81132075471698,-0.1509433962264151,12.5,4
2022,Emilia Romagna Grand Prix,Imola,ALB,Williams,11.0,0,0,0.0,54,18.0,12.468032428822712,1.3022691681911707,11.666666666666666,4.0,0,4.125604798641918,0.5185185185185185,12.722222222222221,-0.14814814814814814,12.5,2
2024,Dutch Grand Prix,Zandvoort,ALB,Williams,14.0,0,0,0.0,55,19.0,12.412720469145977,1.2457438309524045,11.0,4.0,0,4.0949998252776,0.509090909090909,12.818181818181818,-0.01818181818181818,10.0,2
2025,Spanish Grand Prix,Barcelona,ALB,Williams,19.0,0,0,0.0,56,11.0,12.484293139500904,1.1932693251529691,11.0,4.0,0,4.060580215721848,0.5,12.928571428571429,0.07142857142857142,17.333333333333332,3
2024,Italian Grand Prix,Monza,ALB,Williams,9.0,0,0,2.0,57,9.0,12.75242810761071,1.1444585914870604,14.666666666666666,0.0,0,4.105592493698173,0.49122807017543857,12.894736842105264,-0.07017543859649122,7.0,1
2022,Austrian Grand Prix,Spielberg,ALB,Williams,12.0,0,0,0.0,58,15.0,12.605481979560272,1.1782935848473521,14.0,2.0,0,4.102586497681906,0.5,12.827586206896552,-0.06896551724137931,12.605481979560272,0
2023,Azerbaijan Grand Prix,Baku,ALB,Williams,12.0,0,0,0.0,59,12.0,12.585344113682751,1.1318437430371115,13.333333333333334,2.0,0,4.068740149679106,0.4915254237288136,12.864406779661017,-0.01694915254237288,12.0,1
2025,Canadian Grand Prix,Montréal,ALB,Williams,20.0,0,0,0.0,60,9.0,12.566434150513071,1.088448248401291,11.0,2.0,0,4.035716249901313,0.5,12.85,-0.016666666666666666,12.333333333333334,3
2024,Azerbaijan Grand Prix,Baku,ALB,Williams,7.0,0,0,6.0,61,9.0,12.85042031503054,1.047837843971301,14.666666666666666,0.0,0,4.1048418697869815,0.4918032786885246,12.78688524590164,-0.19672131147540983,12.0,2
2023,Austrian Grand Prix,Spielberg,ALB,Williams,11.0,0,0,0.0,62,10.0,12.63366232424084,1.2324705585277616,13.0,6.0,0,4.141373965044703,0.5,12.725806451612904,-0.16129032258064516,12.0,1
2022,São Paulo Grand Prix,São Paulo,ALB,Williams,15.0,0,0,0.0,63,19.0,12.576679881241695,1.186261235238836,12.666666666666666,6.0,0,4.114714519384894,0.5079365079365079,12.682539682539682,-0.1746031746031746,12.576679881241695,0
2025,Austrian Grand Prix,Spielberg,ALB,Williams,17.0,0,0,0.0,64,12.0,12.667002750629369,1.1429403793281459,11.0,6.0,0,4.090706414331633,0.515625,12.78125,-0.109375,11.5,2
2025,British Grand Prix,Silverstone,ALB,Williams,8.0,0,0,4.0,65,13.0,12.82255758392536,1.102265899214388,14.333333333333334,0.0,0,4.090502602182467,0.5076923076923077,12.76923076923077,-0.18461538461538463,12.333333333333334,3
2023,Belgian Grand Prix,Spa-Francorchamps,ALB,Williams,14.0,0,0,0.0,66,15.0,12.654834003586734,1.2035320773285303,13.333333333333334,4.0,0,4.104463429806635,0.5151515151515151,12.772727272727273,-0.10606060606060606,11.0,2
2024,Singapore Grand Prix,Marina Bay,ALB,Williams,20.0,0,0,0.0,67,11.0,12.703206784100976,1.161346260759431,13.0,4.0,0,4.075552865853903,0.5223880597014925,12.805970149253731,-0.08955223880597014,14.0,2
2023,Qatar Grand Prix,Lusail,ALB,Williams,13.0,0,0,0.0,68,13.0,12.951853992645395,1.121635366501824,14.0,4.0,0,4.1357559903771275,0.5147058823529411,12.779411764705882,-0.22058823529411764,12.951853992645395,0
